BIGGEST	SMALLEST	RANDOM	SIMILARITY
1472375	74064743	
881746	34581213	
229534	18820365	
161886	73103221	
231867	36988518	
338236	49653927	
1630063	57761319	
239798	38841583	
216471	38165111	
175883	37390669	
309310	50377985	
291116	37875395	
296247	47861511	
161886	35326265	
152090	31957438	
276187	21039191	
160953	18015597	
181947	28166398	
148358	21546310	
64382	18204543	
138560	25238444	
115233	18350567	
122232	28169198	
149290	27004734	
99372	20192902	
106369	16978497	
87242	24955260	
125031	16288963	
77444	15654012	
155355	15667075	
52718	21225804	
60183	16608536	
55051	16142471	
72779	19930244	
132961	15790706	
53185	15268657	
90974	17484683	
85842	16095818	
86308	15540645	
77444	27381226	
192211	18364563	
87708	16009509	
96105	15945595	
209007	19278032	
70913	15517785	
98905	15887745	
95172	18406084	
69047	16271701	
119432	16007177	
85842	18514786	
79310	16146204	
66714	15850422	
106836	23130653	
72779	15657278	
96572	15832695	
104036	25032704	
81177	15696000	
60183	15660078	
237931	28212119	
57850	15217805	
70446	16116345	
86308	16318354	
75112	21140894	
79310	15850889	
96572	22595541	
148357	19161399	
140426	15913871	
69046	16022106	
176349	18114502	
57850	15587298	
98439	15673606	
97972	19628398	
86774	17598051	
95173	16302958	
140892	18012798	
114301	15900341	
80243	15377359	
79777	15668008	
43854	20813389	
172150	15647947	
121298	15739854	
153022	23023351	
133428	15939064	
169351	15802370	
130629	24838160	
165152	18215739	
197343	29586522	
228601	33003868	
77444	25467979	
96572	22852600	
162820	18581034	
71846	16183526	
83043	15890078	
90041	15660544	
105436	21655013	
69980	15863952	
131096	15136629	
159088	18576835	
74179	16621133	
42454	15579834	
23793	284585	
29391	278053	
24259	183347	
17262	269656	
28458	162819	
23794	159554	
22860	175883	
21461	265923	
31724	273388	
20994	161887	
20528	229533	
26126	174017	
18661	161886	
14463	229067	
21461	334504	
57850	284118	
18195	169818	
17728	169818	
14929	279453	
18661	265924	
31258	327971	
16795	181948	
28925	160487	
20527	153956	
15395	287850	
253794	469331	
17261	162353	
23326	327039	
17729	243530	
17729	288783	
22860	322373	
37322	306978	
27059	284584	
18662	264990	
18661	152089	
13996	216471	
17728	153955	
14463	155822	
18661	155355	
14462	163752	
17262	243530	
34990	595762	
19128	185680	
15862	168885	
17262	314909	
39189	176349	
18195	169817	
29392	193610	
24259	174949	
31724	278053	
30324	157688	
48519	185213	
15396	262658	
20994	254726	
31258	385822	
22393	227667	
22393	238398	
19128	282718	
21927	226735	
26125	237465	
27992	418946	
22860	196410	
23327	259859	
39655	164219	
14463	225801	
21461	835093	
46186	858419	
43854	1001644	
55984	1193389	
53185	330305	
23327	319108	
36856	210406	
19594	195011	
16795	203875	
21927	188012	
14929	286918	
21460	381623	
25192	194078	
17728	689068	
35923	820630	
63449	339635	
27525	350366	
28458	293915	
25193	285984	
33590	342901	
26592	303713	
23793	279452	
22393	289250	
22394	281319	
43854	161420	
24726	273387	
28458	311643	
40588	377424	
24726	277120	
19128	385356	
20528	156755	
22393	195010	
22393	284584	
22394	261724	
22394	313043	
74645	1638927	
31724	1649190	
42921	1992091	
23326	979250	
35456	946593	
34990	1588075	
20061	882212	
25193	923733	
45254	1101949	
27059	957790	
21927	893875	
63449	888276	
32657	893408	
27992	1689312	
26126	933997	
25193	845822	
24260	865417	
39656	820163	
29391	899474	
41055	1623997	
53185	3052052	
35456	1950570	
45720	953591	
20527	885011	
111035	1072090	
39189	922800	
22393	871481	
28925	925133	
48986	904605	
24726	977851	
22394	840224	
25659	872415	
23327	873814	
