1017000	78540	79878	24714580	
63814	63813	57566	236066	
340488	375741	86126	857243	
47748	53996	33468	98621	
24098	17850	17850	87465	
36146	29899	24098	195457	
83003	44178	24097	403408	
12049	11156	18742	106653	
8478	7140	11602	20081	
31684	24990	14726	53550	
10710	9818	13388	35254	
8925	7586	16511	24990	
32629689	9215477	544870	58853927	
44178	12941	18743	43732	
10710	10264	17404	29452	
18296	16957	17850	56228	
13387	22312	17403	34807	
15619	16512	16958	45963	
12495	11156	12941	33915	
54442	66938	14726	20081	
4909	6248	19189	8925	
9372	8925	17850	9818	
8033	11157	14279	8479	
7140	8478	16512	12942	
8032	9817	17850	8925	
8479	7586	34807	17850	
20974	16957	25882	45964	
44179	49979	29006	52211	
9818	9818	55335	9817	
55335	28113	341380	24990	
27419292	5795876	380204	11930899	
