BIGGEST	SMALLEST	RANDOM	SIMILARITY
2724080	67701248	
1657588	30196745	
1051097	21881747	
329372	17791195	
390954	29477820	
435274	17957280	
303245	19317221	
239331	23926556	
536045	18391622	
184280	24209742	
241664	17734745	
475863	17241154	
223002	20477019	
226735	17178639	
218337	17397442	
184280	16787685	
238398	22103816	
194078	16001579	
326106	20506411	
229533	16003445	
384422	15886812	
461867	17452493	
173083	16412126	
303713	26295606	
162820	23152581	
290182	26596519	
690467	19313955	
338703	25749297	
420345	19605072	
217871	27385891	
347566	21306513	
340101	22009110	
391886	21917670	
191278	15506589	
182881	14773667	
179148	14999935	
200143	28445385	
232800	18169553	
388621	17277543	
182414	14436830	
240264	18626754	
165153	15241131	
209940	14965877	
259392	19238844	
365295	16274500	
518317	16024439	
178681	14932754	
223002	21942863	
269189	15340970	
171684	17363852	
167952	16282898	
260325	15493526	
159087	14729346	
182880	14316932	
410081	15965189	
190345	14804924	
427343	15191212	
176349	17137584	
431076	26113192	
224868	14849245	
218804	19893388	
358297	18883347	
201541	20978074	
297648	22053431	
397018	15072713	
179614	19890122	
216938	15376892	
409148	23237489	
337302	20426634	
190345	17093264	
154422	15184681	
254726	15649813	
325173	15729590	
212738	14581455	
315842	25228648	
473064	14899630	
335437	19284098	
221136	17121256	
379290	16339348	
220670	15152491	
251461	17804724	
201076	14288940	
228134	14864640	
213671	17641439	
230000	14968677	
202941	15755250	
204341	14786263	
262191	16791884	
392353	15202876	
233733	21196879	
184280	14777865	
227201	20052942	
172617	15201943	
190812	16727036	
231400	16134540	
206207	15353099	
450670	25524895	
358763	23167509	
304178	21432010	
257059	19255172	
48986	181481	
25660	232799	
59249	175416	
38256	243063	
30791	166551	
41988	249594	
32657	253793	
33590	279453	
30791	284118	
27526	172617	
60649	349899	
60183	302780	
55984	507587	
34057	158154	
73712	230000	
31258	252394	
34523	153956	
25659	170751	
20994	180547	
39188	312110	
67647	341035	
36856	255660	
58783	270589	
62515	155822	
30324	153023	
78378	170284	
67181	173084	
114300	170284	
22860	366228	
24726	236998	
23326	252860	
22860	160954	
27526	248662	
24259	251927	
22394	153023	
19594	144625	
15396	148824	
21927	152090	
56917	456735	
27059	153023	
20528	139493	
25192	260791	
20994	210406	
15396	142292	
19128	144158	
14463	145092	
14929	254726	
54117	785173	
32191	441339	
31725	343368	
33590	338702	
33124	349899	
35457	381157	
37789	291116	
31724	199676	
31258	223935	
35923	227201	
24726	261725	
27058	261724	
23327	242597	
28925	271522	
30792	256127	
27059	792637	
32190	285051	
31257	261724	
27059	261725	
22393	186613	
21460	259858	
25659	253793	
32657	260325	
16328	181480	
20527	253327	
16329	178215	
27059	155356	
15862	143692	
30325	235132	
27059	238864	
27526	235598	
28925	506187	
28925	317708	
146958	325173	
29391	256592	
33124	233266	
23326	250528	
24726	333570	
25192	320508	
29392	316775	
24726	195943	
30792	292049	
43388	235132	
46187	310244	
45720	259858	
24260	265923	
17728	268256	
21460	219270	
22394	238864	
23793	212272	
27058	245395	
23326	285051	
23326	220203	
75111	1076756	
38722	1382335	
99371	1043166	
70913	1893186	
54118	1017972	
65315	1060894	
114301	1007709	
66714	1051563	
62515	836958	
56451	990914	
38722	791705	
35457	793571	
85375	812232	
42920	1050163	
50386	1385599	
47586	845822	
79777	839291	
41055	822962	
52251	887811	
75578	1630062	
42454	819230	
41521	823429	
65314	824362	
43388	814098	
66715	1411259	
61582	1753694	
58783	838358	
80710	848155	
61582	1587608	
80244	1411259	
57383	893876	
56917	1052030	
42454	1428987	
47120	834159	
46186	923267	
120365	1646391	
65315	1519028	
69514	1542821	
72779	1510631	
52718	828094	
51319	1608603	
82109	1584809	
50385	1277365	
87241	1445316	
70913	824828	
48519	833226	
56917	971786	
60649	850488	
58316	1485904	
63448	861685	
44320	897141	
67180	884078	
132962	1750428	
93773	1005376	
38256	1008176	
62048	1030103	
61582	1528359	
40589	1059960	
58317	1155599	
58317	1211117	
57850	1086087	
57850	1292293	
38722	974585	
50852	844889	
34990	824362	
43387	1373937	
57850	1379535	
50852	1418257	
50385	1021705	
66714	1907649	
83976	961056	
41988	825761	
45720	1405661	
52252	835092	
47120	1372070	
44787	821096	
58783	789838	
35923	807100	
41988	818764	
39655	1636594	
68113	1470042	
56917	1530225	
72779	856552	
46187	957324	
41055	1092151	
41521	1344545	
44787	822029	
54584	964322	
55051	769778	
35456	891076	
59250	1793815	
64848	1046432	
51785	1203652	
62982	1015173	
32657	959656	
30324	826695	
40122	1173795	
60182	1315620	
40122	1017973	
31724	1232111	
35923	165152	
13996	200142	
14463	166552	
84908	196876	
27525	303712	
24727	196410	
24726	191745	
18195	202941	
23793	198743	
17729	181481	
15862	200609	
16795	164686	
15862	276186	
16795	172617	
15395	165152	
27992	171217	
22860	165152	
13530	159087	
27526	236065	
18662	159554	
16795	172616	
16796	237464	
28459	229534	
20061	141359	
16795	157221	
15396	134827	
20528	176816	
14462	136694	
19128	150223	
12596	138094	
16329	138094	
13996	135760	
13063	207140	
28925	286917	
29392	290649	
39189	318642	
21927	249128	
24726	1247506	
25659	232800	
23326	251927	
30325	248662	
23794	219270	
20061	223003	
24726	250994	
22860	235599	
20994	236998	
17262	132961	
33591	273854	
35923	187546	
32657	223469	
22860	264990	
27992	304645	
25659	259859	
18662	189878	
13996	317708	
19594	207140	
27526	303246	
14929	184280	
15862	145091	
18661	124564	
23793	139960	
13996	151623	
21460	205740	
22393	225335	
19594	156755	
21460	146958	
19128	156289	
13996	138094	
12130	134361	
13996	136227	
14462	146024	
11196	132495	
13063	154422	
15862	176349	
21460	181481	
16329	139960	
32191	275254	
30791	349899	
17728	239330	
27525	244463	
27992	208539	
35923	701664	
24726	247729	
25193	263590	
29392	243996	
24259	239797	
21927	245863	
24726	256592	
25193	239797	
19127	217870	
22393	278986	
22860	252861	
25193	264523	
27992	259392	
20994	245862	
21461	227668	
39188	262191	
20994	241197	
24260	229067	
27059	255193	
