BIGGEST	SMALLEST	RANDOM	SIMILARITY
0.36	0.54	
0.34	0.54	
0.32	0.52	
0.20	0.54	
0.26	0.52	
0.49	0.54	
0.35	0.54	
0.33	0.54	
0.37	0.54	
0.22	0.54	
0.32	0.52	
0.31	0.54	
0.26	0.54	
0.36	0.54	
0.37	0.52	
0.39	0.54	
0.29	0.54	
0.31	0.54	
0.25	0.54	
0.34	0.52	
0.28	0.54	
0.29	0.54	
0.38	0.54	
0.41	0.54	
0.27	0.54	
0.30	0.54	
0.41	0.54	
0.31	0.54	
0.35	0.52	
0.39	0.54	
0.28	0.54	
0.34	0.52	
0.22	0.54	
0.35	0.54	
0.38	0.54	
0.35	0.52	
0.33	0.54	
0.38	0.54	
0.30	0.54	
0.28	0.52	
0.22	0.52	
0.24	0.54	
0.35	0.54	
0.30	0.54	
0.32	0.54	
0.29	0.54	
0.22	0.54	
0.35	0.54	
0.32	0.54	
0.32	0.54	
0.40	0.54	
0.20	0.54	
0.42	0.54	
0.32	0.52	
0.31	0.54	
0.26	0.54	
0.31	0.54	
0.48	0.54	
0.36	0.54	
0.38	0.54	
0.40	0.54	
0.28	0.54	
0.36	0.54	
0.33	0.54	
0.41	0.54	
0.31	0.54	
0.37	0.54	
0.30	0.54	
0.33	0.54	
0.44	0.54	
0.26	0.54	
0.24	0.54	
0.42	0.52	
0.24	0.54	
0.34	0.54	
0.24	0.54	
0.28	0.54	
0.43	0.54	
0.28	0.52	
0.32	0.54	
0.24	0.54	
0.33	0.54	
0.30	0.54	
0.23	0.54	
0.24	0.54	
0.43	0.54	
0.26	0.54	
0.28	0.54	
0.37	0.54	
0.34	0.54	
0.32	0.52	
0.24	0.54	
0.26	0.54	
0.30	0.54	
0.26	0.54	
0.36	0.54	
0.41	0.54	
0.38	0.55	
0.45	0.55	
0.43	0.55	
0.29	0.55	
0.34	0.55	
0.45	0.55	
0.36	0.55	
0.53	0.55	
0.43	0.55	
0.45	0.55	
0.28	0.55	
0.36	0.55	
0.45	0.55	
0.41	0.55	
0.36	0.55	
0.24	0.55	
0.45	0.55	
0.29	0.55	
0.52	0.55	
0.36	0.55	
0.29	0.55	
0.38	0.55	
0.34	0.55	
0.28	0.55	
0.34	0.55	
0.41	0.55	
0.43	0.55	
0.41	0.55	
0.43	0.55	
0.43	0.55	
0.52	0.55	
0.38	0.55	
0.43	0.55	
0.50	0.55	
0.43	0.55	
0.43	0.55	
0.43	0.55	
0.41	0.55	
0.29	0.55	
0.29	0.55	
0.43	0.55	
0.29	0.55	
0.31	0.55	
0.29	0.55	
0.31	0.55	
0.55	0.55	
0.48	0.55	
0.36	0.55	
0.45	0.55	
0.43	0.55	
0.26	0.55	
0.26	0.55	
0.34	0.55	
0.41	0.55	
0.29	0.55	
0.41	0.55	
0.41	0.55	
0.29	0.55	
0.36	0.55	
0.43	0.55	
0.45	0.55	
0.43	0.55	
0.43	0.55	
0.19	0.55	
0.45	0.55	
0.36	0.55	
0.45	0.55	
0.28	0.55	
0.24	0.55	
0.29	0.55	
0.43	0.55	
0.29	0.55	
0.38	0.55	
0.43	0.55	
0.52	0.55	
0.28	0.55	
0.29	0.55	
0.45	0.55	
0.43	0.55	
0.43	0.55	
0.36	0.55	
0.43	0.55	
0.41	0.55	
0.28	0.55	
0.34	0.55	
0.52	0.55	
0.45	0.55	
0.26	0.55	
0.31	0.55	
0.36	0.55	
0.43	0.55	
0.38	0.55	
0.29	0.55	
0.45	0.55	
0.26	0.55	
0.45	0.55	
0.26	0.55	
0.43	0.55	
0.28	0.55	
0.52	0.55	
